"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210101 ~ 20210430"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","202101","20","54,000","14","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","202101","26","51,900","17","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","202102","7","54,000","10","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","202102","10","52,800","13","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.6138","202103","2","90,000","3","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","202103","3","54,300","10","2019","밝은뜰로 15",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.8338","202101","17","52,000","16","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.8338","202102","4","52,000","11","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.8338","202102","4","52,000","11","2015","만남로 190","20210225"
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","202102","23","64,000","5","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","202102","27","69,800","22","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","202103","13","68,500","17","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.8338","202104","10","48,500","4","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","202104","13","64,000","4","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","202104","15","64,000","22","2015","만남로 190",""
"세종특별자치시 고운동","1731","1731","0000","가락마을 2단지","111.3013","202102","3","88,500","8","2019","마음로 49",""
